Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2012","2012","%","36.92","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2013","2013","%","37.17","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2014","2014","%","37.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2015","2015","%","37.5","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2016","2016","%","38.37","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2017","2017","%","37.64","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2018","2018","%","38.01","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2019","2019","%","37.64","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2020","2020","%","38.84","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2021","2021","%","38.2","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2022","2022","%","37.3","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","1990","1990","%","25.85","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","1991","1991","%","26.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","1992","1992","%","26.17","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","1993","1993","%","26.3","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","1994","1994","%","26.5","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","1995","1995","%","27.16","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","1996","1996","%","27.31","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","1997","1997","%","27.23","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","1998","1998","%","27.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","1999","1999","%","27.6","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2000","2000","%","27.61","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2001","2001","%","28.31","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2002","2002","%","28.77","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2003","2003","%","28.6","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2004","2004","%","28.61","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2005","2005","%","28.87","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2006","2006","%","28.87","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2007","2007","%","28.59","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2008","2008","%","28.2","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2009","2009","%","29.21","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2010","2010","%","29.75","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2011","2011","%","29.34","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2012","2012","%","29.71","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2013","2013","%","29.49","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2014","2014","%","29.14","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2015","2015","%","29.8","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2016","2016","%","31.41","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2017","2017","%","31.29","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2018","2018","%","30.71","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2019","2019","%","30.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2020","2020","%","31.46","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2021","2021","%","31.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5085","Emissions from livestock","2022","2022","%","30.62","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","1990","1990","%","24.77","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","1991","1991","%","23.95","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","1992","1992","%","23.52","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","1993","1993","%","23.63","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","1994","1994","%","23.23","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","1995","1995","%","23.58","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","1996","1996","%","23.12","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","1997","1997","%","23.05","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","1998","1998","%","22.77","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","1999","1999","%","22.7","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","2000","2000","%","22.67","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","2001","2001","%","23.08","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","2002","2002","%","23.1","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5085","Emissions from livestock","2003","2003","%","22.41","E","Estimated value"
